id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
J2ZFpKeK,False,2017-01-11 19:47:22.572,2017-01-11 19:52:35.581,33,mate,white,10+14,sagansaxo,1646,rtcxks,1554,1. e4 d6 2. Nf3 Nf6 3. Nc3 g6 4. Bc4 Bg7 5. Ng5 O-O 6. Bxf7+ Rxf7 7. Nxf7 Kxf7 8. b3 c5 9. Bb2 Nxe4 10. Qf3+ Bf5 11. g4 Nxc3 12. Bxc3 Bxc3 13. dxc3 Qa5 14. gxf5 Nc6 15. fxg6+ Kxg6 16. Rg1+ Kh6 17. Qh3#,B07,Pirc Defense #4,2
op35Ykol,False,2017-01-11 19:33:47.831,2017-01-11 19:47:21.227,46,resign,black,10+14,rtcxks,1554,sagansaxo,1646,1. a3 d5 2. g3 Nc6 3. Bg2 Nf6 4. Nf3 g6 5. O-O b6 6. Re1 Bg4 7. Nc3 Bg7 8. d4 Bxf3 9. Bxf3 O-O 10. Bd2 e6 11. Qc1 Nxd4 12. Bh6 Bxh6 13. Qxh6 Nxc2 14. e4 Nxa1 15. exd5 exd5 16. Rxa1 c6 17. Rd1 Qd6 18. Ne2 Qe5 19. Nf4 Qxb2 20. Bxd5 Nxd5 21. Rxd5 Qb1+ 22. Kg2 Qe4+ 23. Kg1 cxd5,A00,Anderssen Opening,1
Wkttnkz7,False,2016-11-03 19:36:46.600,2016-11-03 19:55:08.144,47,resign,white,15+5,mitkonikov,1533,krenkov,1746,1. e4 c5 2. Bc4 e5 3. Nf3 Nc6 4. d3 Nf6 5. h3 Be7 6. Be3 O-O 7. Nc3 a6 8. a3 b5 9. Ba2 b4 10. Nd5 Nxd5 11. exd5 Nd4 12. Nxe5 d6 13. Nc6 Nxc6 14. dxc6 Qb6 15. Bd5 Rb8 16. O-O bxa3 17. bxa3 Qa5 18. Bd2 Qa4 19. c7 Rb6 20. Rb1 Rxb1 21. Qxb1 Qxa3 22. Bb7 a5 23. Bxc8 Rxc8 24. Qb7,B20,Sicilian Defense: Bowdler Attack,3
cnecaOaX,True,2016-11-03 18:47:27.200,2016-11-03 19:00:39.146,57,resign,white,10+0,mitkonikov,1519,murilolima,1153,1. e4 c5 2. Bc4 e6 3. d3 d5 4. exd5 exd5 5. Bb5+ Nc6 6. Nc3 a6 7. Nf3 h6 8. Bxc6+ bxc6 9. d4 Nf6 10. h3 Ne4 11. Qe2 Be7 12. Nxe4 dxe4 13. Ne5 Bb7 14. dxc5 Bxc5 15. Be3 Bxe3 16. Qxe3 f6 17. Ng6 Rg8 18. Qxe4+ Kf7 19. O-O Re8 20. Qg4 c5 21. Nf4 Qe7 22. Nh5 g6 23. Qc4+ Kf8 24. Nf4 Rad8 25. Nxg6+ Kg7 26. Nxe7 Rxe7 27. Qg4+ Kf7 28. Rad1 Rxd1 29. Rxd1,B20,Sicilian Defense: Bowdler Attack,3
QlgdDutd,True,2016-11-03 18:29:48.781,2016-11-03 18:46:43.694,112,outoftime,black,10+0,mitkonikov,1527,abdalla1,1706,1. e4 g6 2. Bc4 e6 3. Nc3 c6 4. d3 h6 5. Nf3 Bg7 6. Bd2 Qb6 7. b3 Na6 8. Na4 Qd8 9. e5 Ne7 10. d4 b5 11. Bd3 bxa4 12. bxa4 O-O 13. Qc1 Kh7 14. g4 Bb7 15. Rg1 c5 16. Be2 cxd4 17. Nxd4 Nd5 18. g5 h5 19. c4 Ndc7 20. Bd3 Bxe5 21. Bc3 Bxd4 22. Bxd4 d5 23. c5 Nb4 24. Qe3 Nxd3+ 25. Qxd3 Ne8 26. Qe3 Ng7 27. Qe5 Rg8 28. Rb1 Rb8 29. Rg3 Qa5+ 30. Bc3 Qxa4 31. Ra1 Qe4+ 32. Qxe4 dxe4 33. Re3 Nf5 34. Re2 Bd5 35. Kf1 Nh4 36. h3 Bc4 37. Re1 Bxe2+ 38. Rxe2 Rb1+ 39. Be1 Nf3 40. Rxe4 Nxg5 41. Re3 Rd8 42. f4 Nxh3 43. Rxh3 Rc8 44. Re3 Rc1 45. Re2 R1xc5 46. Re3 Rf5 47. Kf2 Rc2+ 48. Kg3 Rxa2 49. Rd3 Ra1 50. Bb4 Rf1 51. Kh3 R1xf4 52. Bc5 Rxc5 53. Rd8 Rc3+ 54. Kh2 Rf2+ 55. Kg1 Ra2 56. Kf1 Rc1+,B06,Modern Defense,2
hLiALadN,False,2016-10-28 17:26:28.158,2016-10-28 17:47:07.618,79,outoftime,white,10+0,philipgraphics,1344,mitkonikov,1527,1. e4 e5 2. d3 Nc6 3. Nf3 Bc5 4. Be3 Bxe3 5. fxe3 d6 6. d4 Qf6 7. Qd3 b6 8. Nc3 Nb4 9. Qd2 exd4 10. Nd5 Nxd5 11. exd5 Ne7 12. Qxd4 Qxd4 13. Nxd4 Nxd5 14. e4 Nb4 15. c3 Na6 16. Bxa6 Bxa6 17. O-O-O O-O 18. Rhe1 Rfe8 19. Nc6 Bb7 20. Nd4 Bxe4 21. Kd2 Bxg2 22. Re2 Bh3 23. Rde1 Rxe2+ 24. Rxe2 h6 25. Nf5 Bxf5 26. b4 Bd7 27. Re4 Re8 28. Rc4 Rc8 29. Kd3 c5 30. a3 a5 31. bxa5 Bb5 32. axb6 Bxc4+ 33. Kxc4 Rb8 34. Kb5 Kf8 35. Ka6 Ra8+ 36. Kb7 Rxa3 37. Kc7 Rb3 38. b7 Rxb7+ 39. Kxb7 Ke8 40. Kb8,C20,King's Pawn Game: Leonardis Variation,3
YXRNlsaA,False,2016-10-28 17:20:27.861,2016-10-28 17:26:25.522,17,resign,white,10+0,mitkonikov,1527,philipgraphics,1344,1. e4 e5 2. Bc4 Nf6 3. d3 d5 4. exd5 Nxd5 5. g3 Bd7 6. Nf3 f6 7. Bxd5 Bg4 8. Bxb7 Nc6 9. Bxc6+,C24,Bishop's Opening: Berlin Defense,4
nARZen6t,False,2016-10-28 17:08:29.057,2016-10-28 17:20:24.495,26,mate,black,10+0,philipgraphics,1344,mitkonikov,1527,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bd3 Bb4 5. b3 d6 6. Bb2 Be6 7. O-O Nd4 8. Re1 Nxf3+ 9. gxf3 Nh5 10. f4 Nxf4 11. Nd5 Qg5+ 12. Qg4 Qxg4+ 13. Kf1 Qg2#,C46,Four Knights Game,6
F5rPnTG5,True,2016-03-04 18:08:24.772,2016-03-04 18:27:49.418,96,outoftime,black,10+0,mitkonikov,1533,yersinia_pestis,1777,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nf5 Be6 8. g4 h5 9. g5 Ng4 10. f3 Bxf5 11. fxg4 Bxg4 12. Qd2 Nc6 13. h3 Be6 14. Ne2 Be7 15. Ng3 Nd4 16. Bg2 h4 17. Nf5 Nxf5 18. exf5 Bxf5 19. Bxb7 Rb8 20. Bxa6 O-O 21. c3 Be4 22. Rg1 f5 23. Bc4+ d5 24. Bb3 Kh8 25. g6 f4 26. Bf2 Rf6 27. Bxh4 Rxg6 28. Rxg6 Bxg6 29. Bxe7 Qxe7 30. Bxd5 Qh4+ 31. Ke2 Bh5+ 32. Kd3 Bg6+ 33. Ke2 Qxh3 34. Rh1 Bh5+ 35. Kf2 Qg3+ 36. Kf1 g6 37. b4 Kg7 38. a3 Bf3 39. Bxf3 Qxf3+ 40. Ke1 Qxh1+ 41. Ke2 Qg2+ 42. Kd3 Qxd2+ 43. Kxd2 Rd8+ 44. Kc2 e4 45. Kb3 e3 46. a4 e2 47. Kc2 e1=Q 48. Kb3 Qd2,B90,Sicilian Defense: Najdorf Variation |  English Attack,11
QUir64Hw,True,2016-03-04 17:53:57.400,2016-03-04 18:08:04.378,88,resign,black,10+0,boy-12-iran,914,mitkonikov,1532,1. e4 e5 2. Nf3 Nc6 3. Bc4 f6 4. d4 d6 5. Nc3 Bg4 6. dxe5 fxe5 7. h3 Bh5 8. g4 Bg6 9. Bg5 Be7 10. Bxe7 Qxe7 11. Nd5 Qd7 12. Ng5 h6 13. Ne6 Kf7 14. Ng5+ hxg5 15. Nb6+ Qe6 16. Bxe6+ Kxe6 17. Qd5+ Ke7 18. Nxa8 Nf6 19. Qb5 Bxe4 20. Nxc7 Bxh1 21. O-O-O Nd4 22. Qd3 Bf3 23. Re1 Rc8 24. Qxd4 Rxc7 25. Qxa7 Be4 26. c3 Bd5 27. Qb6 Rd7 28. Qb4 Ne4 29. Rxe4 Bxe4 30. Qxe4 Ke6 31. Qf5+ Ke7 32. Qxg5+ Kf7 33. Qf5+ Ke7 34. g5 Kd8 35. g6 Kc7 36. h4 b5 37. h5 Re7 38. Qf8 Rd7 39. Qe8 d5 40. h6 Rd8 41. Qxe5+ Kd7 42. hxg7 Rg8 43. Qf5+ Ke7 44. Qf7+ Kd6,C50,Italian Game,5
ya5IlO7v,True,2016-03-03 13:07:59.777,2016-03-03 13:25:27.127,138,mate,black,10+0,mitkonikov,1535,diasputra1112,1868,1. e4 e5 2. Nf3 Nc6 3. Bc4 h6 4. d4 exd4 5. c3 dxc3 6. Nxc3 Nf6 7. O-O Bc5 8. Qd2 d6 9. h3 O-O 10. Nh4 Bb4 11. Qd3 Bxc3 12. Qxc3 Nxe4 13. Qe3 Qxh4 14. f3 Nf6 15. b3 Qg3 16. Qf2 Qxf2+ 17. Rxf2 Ne5 18. Be2 Ng6 19. Bd2 Bf5 20. Rc1 b6 21. Rxc7 Rfc8 22. Rxc8+ Rxc8 23. Bb4 d5 24. Ba6 Rc1+ 25. Kh2 d4 26. g4 Bb1 27. a4 d3 28. Kg3 Nd5 29. Ba3 Rc3 30. Bb2 Rxb3 31. Bc4 Rxb2 32. Rxb2 Ne3 33. Bb5 Bc2 34. Bxd3 Bxd3 35. Rb3 Nf1+ 36. Kf2 Ba6 37. Rb1 Nd2 38. Re1 Nf4 39. Ke3 Ng2+ 40. Kxd2 Nxe1 41. Kxe1 g5 42. Kf2 f6 43. Kg3 Be2 44. f4 gxf4+ 45. Kxf4 Kf7 46. h4 Ke6 47. g5 fxg5+ 48. hxg5 hxg5+ 49. Kxg5 Kd5 50. Kf4 Kc4 51. Ke3 Bh5 52. Kd2 Kb4 53. Kc2 Kxa4 54. Kb2 Bf7 55. Kc3 Ka3 56. Kc2 Ka2 57. Kc3 Kb1 58. Kd4 a5 59. Kc3 a4 60. Kb4 b5 61. Kxb5 a3 62. Ka4 a2 63. Ka3 a1=Q+ 64. Kb4 Qd4+ 65. Kb5 Qc4+ 66. Kb6 Bd5 67. Ka7 Qb3 68. Ka6 Bc4+ 69. Ka5 Qb5#,C55,Italian Game: Anti-Fried Liver Defense,6
SfDfRJyc,True,2016-03-01 12:23:15.901,2016-03-01 12:34:57.164,60,mate,black,10+0,majdorf,1825,mitkonikov,1502,1. e4 e5 2. Nf3 Nc6 3. Bc4 d6 4. d4 Bg4 5. Bb5 a6 6. Ba4 b5 7. Bb3 exd4 8. Bd5 Nge7 9. Bxf7+ Kxf7 10. Ng5+ Ke8 11. Qxg4 Ne5 12. Qe6 h6 13. Nf7 Nxf7 14. O-O Ng5 15. Bxg5 hxg5 16. f4 Qd7 17. Qb3 gxf4 18. Nd2 Kd8 19. Rxf4 g5 20. Rf7 c5 21. Raf1 Kc7 22. e5 dxe5 23. Ne4 Qg4 24. Nxc5 Qh4 25. Ne6+ Kb7 26. Qd5+ Kb6 27. h3 Nxd5 28. Rd7 Ne3 29. Rff7 Qe1+ 30. Kh2 Ng4#,C50,Italian Game,5
qWf3sash,True,2016-03-01 12:08:21.130,2016-03-01 12:22:39.849,70,mate,black,10+0,mitkonikov,1508,leonkiller,1769,1. e4 c5 2. Nf3 Nf6 3. Nc3 d6 4. d4 cxd4 5. Nxd4 Nc6 6. Nxc6 bxc6 7. b3 e5 8. Be3 Be7 9. Qd2 Qc7 10. Be2 Be6 11. g3 O-O 12. Bf3 a5 13. a4 Rfd8 14. Ne2 d5 15. exd5 Nxd5 16. Bg5 f6 17. Be3 Rd7 18. O-O Rad8 19. Bxd5 Rxd5 20. Qc3 Kf7 21. Kg2 f5 22. f4 e4 23. Nd4 Bf6 24. Rad1 Bxd4 25. Bxd4 c5 26. Be5 Qc6 27. Bxg7 Rxd1 28. Rxd1 Rxd1 29. Qf6+ Ke8 30. Qf8+ Kd7 31. Kh3 e3 32. Bc3 Qf3 33. Bxa5 Qg4+ 34. Kg2 Rd2+ 35. Kh1 Qd1#,B56,Sicilian Defense: Classical Variation,10
smYdIhcP,True,2016-02-24 11:37:42.936,2016-02-24 11:49:23.008,64,mate,black,10+0,mitkonikov,1510,jaroslav,1976,1. e4 d5 2. e5 Bf5 3. d4 e6 4. g4 Bg6 5. Nf3 Be4 6. Bg2 c5 7. c3 Nc6 8. Be3 cxd4 9. cxd4 Nge7 10. Nc3 Ng6 11. Nxe4 dxe4 12. Nd2 Nxd4 13. Bxd4 Qxd4 14. Bxe4 O-O-O 15. f3 Bb4 16. Kf1 Qxd2 17. Qxd2 Rxd2 18. Rc1+ Kb8 19. Rc2 Rhd8 20. a3 Ba5 21. b4 Bb6 22. f4 Nxf4 23. Rxd2 Rxd2 24. Bf3 Rf2+ 25. Ke1 Rxf3 26. h4 Rxa3 27. Rh2 Ra1+ 28. Kd2 Ra2+ 29. Kc3 Rxh2 30. Kc4 Rxh4 31. g5 Nd5+ 32. Kb5 Rxb4#,B01,Scandinavian Defense,2
bbbclVJc,True,2016-02-24 11:27:40.871,2016-02-24 11:36:58.215,62,mate,black,10+0,mitkonikov,1527,pomboskate,1438,1. e4 e5 2. Bc4 Nf6 3. Nc3 Bb4 4. d3 c6 5. a3 Bxc3+ 6. bxc3 d5 7. Bb3 dxe4 8. dxe4 Qxd1+ 9. Kxd1 Nxe4 10. Bb2 Nxf2+ 11. Ke2 Nxh1 12. Nh3 Bg4+ 13. Ke3 f5 14. Rxh1 Bxh3 15. gxh3 Nd7 16. c4 O-O-O 17. Rf1 g6 18. a4 Nc5 19. Bxe5 Rhe8 20. Kf4 g5+ 21. Kxf5 Rf8+ 22. Kxg5 Rxf1 23. c3 Nxb3 24. h4 Re8 25. Bg7 Rg8 26. Kh6 Rf7 27. Kxh7 Rfxg7+ 28. Kh6 a6 29. a5 Nc5 30. h3 Ne6 31. c5 Rh8#,C26,Vienna Game: Stanley Variation |  Reversed Spanish,6
MFjNhOR7,True,2016-02-24 11:22:32.480,2016-02-24 11:26:20.279,28,resign,black,10+0,pyta,1369,mitkonikov,1517,1. d4 d5 2. Bf4 Nc6 3. e3 Nf6 4. Nf3 h6 5. h3 g5 6. Bh2 Bg7 7. Nbd2 Na5 8. c3 Be6 9. Qa4+ c6 10. b4 Nc4 11. Nxc4 dxc4 12. b5 Qd5 13. bxc6 Qxc6 14. Nd2 Qxa4,D00,Queen's Pawn Game: Mason Attack,3
qthuwDuT,True,2016-02-23 18:38:33.723,2016-02-23 18:56:34.612,98,mate,black,10+0,mitkonikov,1522,marat21,1821,1. e4 c5 2. Nf3 d5 3. Nc3 d4 4. Nd5 e6 5. Nf4 e5 6. Nd3 f6 7. c4 Bd6 8. b3 Nc6 9. Be2 Nh6 10. Nh4 O-O 11. f3 f5 12. exf5 Qxh4+ 13. Nf2 Bxf5 14. d3 Qd8 15. Bxh6 gxh6 16. Qd2 Qg5 17. Qxg5+ hxg5 18. g4 Bg6 19. Nh3 h6 20. O-O-O Na5 21. Kb2 a6 22. Nf2 b5 23. Ne4 Bxe4 24. fxe4 Rf2 25. Rde1 bxc4 26. dxc4 Rb8 27. h3 Nxc4+ 28. Kc1 Ne3 29. Bxa6 Ra8 30. a4 Rxa6 31. Kb1 c4 32. Rc1 Rb6 33. Rhf1 Rxb3+ 34. Ka1 Nc2+ 35. Rxc2 Rxc2 36. Rb1 Rxb1+ 37. Kxb1 d3 38. a5 Rc3 39. Kb2 Ra3 40. a6 Rxa6 41. Kc3 Rb6 42. Kxc4 d2 43. Kd5 d1=Q+ 44. Ke6 Bf8+ 45. Kxe5 Qd6+ 46. Kf5 Rb5+ 47. e5 Qxe5+ 48. Kg6 Rb6+ 49. Kh5 Qe8#,B27,Sicilian Defense,3
nvTc8Dgb,True,2016-02-20 15:28:14.514,2016-02-20 15:48:00.767,94,mate,black,10+0,mitkonikov,1505,birgul,1832,1. e4 e5 2. Bc4 Nf6 3. Nc3 Be7 4. d3 O-O 5. Be3 c6 6. Qe2 d5 7. exd5 cxd5 8. Bb3 d4 9. Bxd4 exd4 10. Ne4 Bb4+ 11. Kf1 Nxe4 12. Qxe4 Re8 13. Qf4 Qe7 14. Nf3 Qf6 15. Qxf6 gxf6 16. Nxd4 Bg4 17. f3 Bd7 18. c3 Bc5 19. g4 Bxd4 20. cxd4 Re3 21. Kf2 Rxd3 22. d5 a5 23. a4 Rxb3 24. Kg3 Rxb2 25. Rhd1 Na6 26. Rdc1 Rd2 27. h4 Rxd5 28. g5 fxg5 29. hxg5 Rxg5+ 30. Kh4 Rg2 31. Rg1 Rxg1 32. Rxg1+ Kh8 33. Rg4 Bxg4 34. fxg4 Rd8 35. g5 Rd4+ 36. Kh5 Rxa4 37. Kh6 Rd4 38. Kh5 a4 39. g6 fxg6+ 40. Kg5 a3 41. Kf6 a2 42. Ke5 a1=Q 43. Ke6 Qa2+ 44. Ke7 Qe2+ 45. Kf6 Rf4+ 46. Kg5 Qg4+ 47. Kh6 Qh4#,C26,Vienna Game: Stanley Variation,5
pJQsqZw1,False,2016-02-20 15:10:20.374,2016-02-20 15:26:21.732,50,mate,black,10+0,philipgraphics,1500,mitkonikov,1505,1. e4 e5 2. Nf3 Bd6 3. d4 f6 4. d5 b6 5. Bb5 Bb7 6. g4 Na6 7. g5 Nc5 8. Nc3 Qe7 9. O-O fxg5 10. Nxg5 Ba6 11. Qh5+ g6 12. Qf3 Nf6 13. Bxa6 Nxa6 14. Nb5 Nb4 15. Nxd6+ Qxd6 16. Qe2 c5 17. c3 Nbxd5 18. c4 Nf4 19. Bxf4 exf4 20. Rad1 Qe5 21. Qd3 O-O 22. Qd6 Qxg5+ 23. Kh1 f3 24. Qe6+ dxe6 25. Rd7 Qg2#,C40,King's Knight Opening,3
iPAMh2cB,True,2016-02-19 16:12:21.925,2016-02-19 16:31:14.465,82,outoftime,black,10+0,oneload,1565,mitkonikov,1485,1. e3 e5 2. c4 Nf6 3. Nc3 c6 4. Nf3 Bd6 5. Qc2 Na6 6. d4 Nb4 7. Qb1 Qc7 8. c5 Be7 9. dxe5 Nfd5 10. Nxd5 cxd5 11. Bd2 Bxc5 12. Bxb4 Bxb4+ 13. Nd2 Qxe5 14. a3 Bxd2+ 15. Kxd2 d4 16. e4 d6 17. Bb5+ Bd7 18. Bxd7+ Kxd7 19. Qd1 Qxe4 20. Re1 Qf4+ 21. Kd3 Rhe8 22. Qa4+ Kc7 23. Rac1+ Kb6 24. Qb4+ Ka6 25. Qa4+ Kb6 26. Rxe8 Rxe8 27. Qxe8 Qxc1 28. Kxd4 Qc5+ 29. Kd3 d5 30. Qxf7 Qc4+ 31. Kd2 Qd4+ 32. Kc2 Kc5 33. Qxb7 Qxf2+ 34. Kb3 Qe3+ 35. Ka4 d4 36. h4 Qe8+ 37. Ka5 d3 38. Qxa7+ Kc4 39. Qa6+ Kd4 40. Qd6+ Ke3 41. Qc5+ Kd2,A00,Van't Kruijs Opening,1
LZwKcthw,False,2017-06-23 04:25:59.298,2017-06-23 04:48:41.226,46,mate,black,15+10,mrunobservant,1000,kilgour22,1951,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 d6 5. f4 Nf6 6. Bd3 Nxd4 7. e5 Nd7 8. Be3 dxe5 9. c3 Nc6 10. Qb3 exf4 11. Bxf4 Qe7+ 12. Be2 Nf6 13. Nd2 Bg4 14. Nf3 Bxf3 15. gxf3 O-O-O 16. a4 Re8 17. Qd1 Nd5 18. Bd2 Ne3 19. Qc1 Ng2+ 20. Kf2 Qxe2+ 21. Kg3 h5 22. Rg1 h4+ 23. Kh3 Qxf3#,C45,Scotch Game,7
HSoLubWn,False,2017-06-11 23:02:57.572,2017-06-11 23:08:11.940,31,mate,white,10+5,kilgour22,1951,thebadfish,1875,1. Nf3 Nf6 2. b3 d5 3. Bb2 c5 4. e3 Nc6 5. c4 e6 6. cxd5 exd5 7. Be2 Bd6 8. O-O O-O 9. d4 cxd4 10. Nxd4 Qc7 11. Nxc6 Bxh2+ 12. Kh1 bxc6 13. f4 Bg3 14. Rf3 Ne4 15. Qd4 Bg4 16. Qxg7#,A04,Zukertort Opening: Nimzo-Larsen Variation,3
nxeZth1j,False,2017-05-08 17:53:43.507,2017-05-08 18:15:50.477,52,resign,black,10+5,kilgour22,1951,nojoke,2227,1. Nf3 d5 2. b3 Nf6 3. Bb2 Bf5 4. g3 c5 5. Bg2 Nc6 6. O-O e6 7. e3 Be7 8. Nc3 O-O 9. Ne2 h6 10. Rc1 b5 11. d3 a5 12. Nd2 a4 13. e4 Bg4 14. f3 Bh5 15. exd5 Nxd5 16. Qe1 axb3 17. axb3 Ra2 18. Ba1 Ne3 19. Nf4 Nxf1 20. Qxf1 Bg6 21. Bh3 Bh7 22. Qe1 Nd4 23. Nh5 Bg6 24. Nxg7 Kxg7 25. b4 Rxa1 26. Rxa1 Nxc2,A06,Nimzowitsch-Larsen Attack,3
TUuLnPsV,False,2017-03-05 22:44:22.613,2017-03-05 23:06:17.378,48,resign,black,15+15,ianremsen,1621,kilgour22,1951,1. e4 c6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bg4 6. Be2 h6 7. O-O e6 8. Be3 c4 9. b3 b5 10. bxc4 bxc4 11. Qa4 Qc8 12. Na3 Bxa3 13. Qxa3 Nge7 14. h3 Bh5 15. Rfe1 O-O 16. Rab1 Bg6 17. Rb2 Rb8 18. Nh4 Bh7 19. Bd1 Rxb2 20. Qxb2 Qb8 21. Qa3 Qb1 22. Nf3 Rb8 23. Ba4 Qb7 24. Bxc6 Nxc6,B12,Caro-Kann Defense: Advance Variation |  Botvinnik-Carls Defense,6
0T7MsQwD,False,2017-03-05 22:08:36.113,2017-03-05 22:40:34.242,46,resign,black,15+15,kilgour22,1951,ianremsen,1621,1. d4 f5 2. c4 Nf6 3. Nf3 g6 4. h3 Bg7 5. Bf4 d6 6. Nc3 O-O 7. e3 Nbd7 8. Qb3 Re8 9. a4 e5 10. dxe5 dxe5 11. Bh2 a6 12. Rd1 Qe7 13. g4 Nc5 14. Qa2 Nfe4 15. Nd5 Qf7 16. b4 c6 17. Nb6 Nc3 18. Qc2 Nxd1 19. Nxa8 fxg4 20. bxc5 Qxf3 21. Rg1 Bf5 22. Qc1 Qxf2+ 23. Kxd1 Rxa8,A84,Dutch Defense: Normal Variation,4
UnldaNKT,False,2017-03-05 21:54:43.594,2017-03-05 22:05:38.404,21,resign,white,15+10,kilgour22,1951,ianremsen,1621,1. d4 f5 2. c4 Nf6 3. Nc3 g6 4. Nf3 Bg7 5. Bf4 d6 6. h3 O-O 7. Qb3 Qe8 8. e3 b6 9. Nb5 Qd7 10. c5+ d5 11. Nxc7,A85,Dutch Defense: Queen's Knight Variation,5
Xay8wEM6,True,2017-06-24 22:50:17.180,2017-06-24 22:53:55.348,27,resign,white,15+2,torrenegra55,1334,adriansywu,1443,1. e4 e5 2. c4 Nf6 3. d3 Nc6 4. a3 d6 5. h3 Be6 6. Nf3 Nd4 7. Nc3 Nxf3+ 8. Qxf3 c6 9. Bg5 h6 10. Bxf6 gxf6 11. Be2 d5 12. exd5 cxd5 13. cxd5 Bf5 14. Qxf5,C20,English Opening: The Whale,3
wqtC4dSv,True,2017-05-13 23:50:01.788,2017-05-13 23:58:32.875,95,draw,draw,10+0,adriansywu,1442,fishinboy,1507,1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nc3 Nf6 5. Nf3 Bb4 6. a3 Bxc3+ 7. bxc3 O-O 8. Bd3 Re8+ 9. Be3 Ng4 10. Qd2 Qe7 11. O-O Nxe3 12. fxe3 Qxe3+ 13. Qxe3 Rxe3 14. Rfe1 Rxe1+ 15. Rxe1 Be6 16. Ng5 Nc6 17. Nxe6 fxe6 18. Rxe6 Rf8 19. a4 h6 20. c4 dxc4 21. Bxc4 Kh7 22. Bd3+ Kh8 23. Bb5 Nxd4 24. Re7 Nxc2 25. Rxc7 a6 26. Bxa6 bxa6 27. Rxc2 Rf4 28. a5 Rf5 29. Ra2 Kh7 30. g4 Rg5 31. h3 h5 32. Ra4 hxg4 33. hxg4 Kh6 34. Kg2 Kg6 35. Kg3 Kf6 36. Rf4+ Ke5 37. Rf7 Ke6 38. Ra7 Rxa5 39. Rxg7 Ra3+ 40. Kh4 a5 41. Ra7 a4 42. g5 Ra1 43. g6 Rh1+ 44. Kg5 Rg1+ 45. Kh6 Rh1+ 46. Kg5 Rg1+ 47. Kh6 Rh1+ 48. Kg5,C01,French Defense: Exchange Variation,5
cJ0pT8T6,True,2017-05-13 23:31:57.082,2017-05-13 23:48:25.538,136,resign,black,10+0,ramirr,1411,adriansywu,1430,1. e4 e5 2. Nf3 Nc6 3. Bb5 Bc5 4. O-O d6 5. Bxc6+ bxc6 6. d4 exd4 7. Nxd4 Bb7 8. Nb3 Nf6 9. Nxc5 dxc5 10. Bg5 h6 11. Bxf6 Qxf6 12. Re1 Qxb2 13. Nd2 Qd4 14. Rb1 Ba6 15. Nf3 Qxd1 16. Rbxd1 O-O 17. Rd7 Rac8 18. h3 Rfd8 19. Ne5 f6 20. Rxd8+ Rxd8 21. Nxc6 Rd2 22. Nxa7 Rxc2 23. e5 Rxa2 24. e6 Kf8 25. e7+ Ke8 26. Nc6 Bb7 27. Re6 Bxc6 28. Rxc6 Kxe7 29. Rxc7+ Kf8 30. Rc8+ Kf7 31. Rc7+ Kf8 32. Rxc5 Kf7 33. Rc7+ Kg8 34. Kh2 Rxf2 35. Kg3 Rd2 36. Kh4 Rxg2 37. Kh5 Kh7 38. h4 f5 39. Rf7 Rf2 40. Re7 Rd2 41. Re5 f4 42. Kg4 Rd4 43. Re1 g6 44. Rf1 h5+ 45. Kf3 Kh6 46. Rf2 g5 47. hxg5+ Kxg5 48. Kg2 Rd5 49. Kh3 Rf5 50. Rf3 h4 51. Kh2 Kg4 52. Kg2 Rf6 53. Kh2 Rh6 54. Kg2 h3+ 55. Kf2 h2 56. Ra3 h1=Q 57. Ke2 Rh3 58. Rxh3 Qxh3 59. Kf2 Qg3+ 60. Kf1 Kh3 61. Ke2 f3+ 62. Ke3 f2+ 63. Ke2 Qg2 64. Ke3 f1=Q 65. Kd4 Qff3 66. Ke5 Qgg4 67. Kd6 Qff5 68. Kc6 Qgg6+,C64,Ruy Lopez: Classical Variation,6
mtIjrDho,True,2017-05-13 23:24:58.391,2017-05-13 23:30:18.594,55,mate,white,10+0,fishinboy,1487,adriansywu,1441,1. e4 e5 2. d3 Nc6 3. f4 d6 4. fxe5 dxe5 5. Nf3 Bc5 6. Be2 Nf6 7. Bg5 O-O 8. Nc3 h6 9. Bh4 Be7 10. Nd5 Nxd5 11. exd5 Bxh4+ 12. Nxh4 Qxh4+ 13. g3 Qd8 14. dxc6 bxc6 15. O-O Qd4+ 16. Kh1 Bb7 17. Bf3 g5 18. Qe2 g4 19. Be4 h5 20. Qd2 f5 21. Qg5+ Kh7 22. Qxh5+ Kg7 23. Qg5+ Kh7 24. Bxf5+ Rxf5 25. Qxf5+ Kg7 26. Qg5+ Kh7 27. Rf7+ Kh8 28. Qg7#,C20,King's Pawn Game: Leonardis Variation,3
TmznzBcA,True,2017-05-13 23:24:02.810,2017-05-13 23:24:05.741,1,resign,white,10+0,adriansywu,1431,usa-04071776,1367,1. e4,B00,King's Pawn,1
